card_id,set_id,market_price_usd
me1-183,me1,121.67
me1-184,me1,58.56
me1-185,me1,63.46
me1-186,me1,76.37
me1-187,me1,127.57
me1-188,me1,91.29
gym1-28,gym1,75.53
gym1-29,gym1,75.99
gym1-30,gym1,56.09
gym1-31,gym1,9.09
gym1-32,gym1,116.09
gym1-33,gym1,120.48
gym1-34,gym1,26.85
gym1-35,gym1,75.85
gym1-36,gym1,17.43
gym1-37,gym1,143.87
gym1-38,gym1,29.34
gym1-39,gym1,61.44
gym1-40,gym1,27.97
gym1-41,gym1,95.78
gym1-42,gym1,22.81
gym1-43,gym1,41.11
gym1-44,gym1,67.11
gym1-45,gym1,73.52
gym1-46,gym1,39.04
gym1-47,gym1,137.29
gym1-48,gym1,54.11
gym1-49,gym1,17.78
gym1-50,gym1,142.68
gym1-51,gym1,82.56
gym1-52,gym1,65.95
gym1-53,gym1,10.23
gym1-54,gym1,95.05
gym1-55,gym1,43.67
gym1-56,gym1,28.41
gym1-57,gym1,18.8
gym1-58,gym1,58.28
gym1-59,gym1,125.86
gym1-60,gym1,117.0
gym1-61,gym1,96.28
gym1-62,gym1,1.01
gym1-63,gym1,84.69
gym1-64,gym1,9.25
gym1-65,gym1,45.09
gym1-66,gym1,91.19
gym1-67,gym1,61.77
gym1-68,gym1,38.67
gym1-69,gym1,40.36
gym1-70,gym1,82.48
gym1-71,gym1,79.2
gym1-72,gym1,19.4
gym1-73,gym1,112.5
gym1-74,gym1,65.47
gym1-75,gym1,70.5
gym1-76,gym1,122.61
gym1-77,gym1,99.77
gym1-78,gym1,56.47
gym1-79,gym1,97.46
gym1-80,gym1,40.88
gym1-81,gym1,42.8
gym1-82,gym1,105.49
gym1-83,gym1,147.02
gym1-84,gym1,103.1
gym1-85,gym1,7.56
gym1-86,gym1,100.26
gym1-87,gym1,115.4
gym1-88,gym1,128.42
gym1-89,gym1,48.84
gym1-90,gym1,79.41
gym1-91,gym1,137.96
gym1-92,gym1,107.51
gym1-93,gym1,90.01
gym1-94,gym1,85.2
gym1-95,gym1,69.2
gym1-96,gym1,84.35
gym1-97,gym1,3.52
gym1-98,gym1,35.86
gym1-99,gym1,120.42
gym1-100,gym1,75.19
gym1-101,gym1,112.07
gym1-102,gym1,40.08
gym1-103,gym1,98.19
gym1-104,gym1,131.54
gym1-105,gym1,26.05
gym1-106,gym1,21.8
gym1-107,gym1,25.44
gym1-108,gym1,89.32
gym1-109,gym1,55.23
gym1-110,gym1,61.46
gym1-111,gym1,56.12
gym1-112,gym1,68.61
gym1-113,gym1,14.54
gym1-114,gym1,55.97
gym1-115,gym1,127.34
gym1-116,gym1,32.35
gym1-117,gym1,104.49
gym1-118,gym1,17.28
gym1-119,gym1,22.49
gym1-120,gym1,20.33
gym1-121,gym1,36.41
gym1-122,gym1,62.97
gym1-123,gym1,108.17
gym1-124,gym1,62.17
gym1-125,gym1,145.3
gym1-126,gym1,129.22
gym1-127,gym1,131.79
gym1-129,gym1,46.45
gym1-130,gym1,79.21
gym1-131,gym1,102.92
gym1-132,gym1,15.61
sm1-3,sm1,89.49
sm1-4,sm1,117.99
sm1-5,sm1,22.82
sm1-6,sm1,85.64
sm1-141,sm1,8.21
sm1-7,sm1,29.48
sm1-8,sm1,138.49
sm1-9,sm1,53.14
sm1-10,sm1,16.81
sm1-11,sm1,61.44
sm1-13,sm1,79.83
sm1-14,sm1,22.87
sm1-15,sm1,58.99
sm1-16,sm1,103.45
sm1-17,sm1,136.28
sm1-18,sm1,48.86
sm1-19,sm1,75.15
sm1-20,sm1,30.77
sm1-21,sm1,146.22
sm1-22,sm1,117.34
sm1-23,sm1,73.25
sm1-24,sm1,9.83
sm1-25,sm1,148.94
sm1-26,sm1,80.32
sm1-27,sm1,9.47
sm1-28,sm1,87.67
sm1-29,sm1,143.55
sm1-30,sm1,43.28
sm1-31,sm1,20.74
sm1-32,sm1,37.09
sm1-33,sm1,3.71
sm1-34,sm1,129.48
sm1-35,sm1,69.08
sm1-36,sm1,82.87
sm1-37,sm1,133.13
sm1-38,sm1,68.79
sm1-39,sm1,139.41
sm1-40,sm1,109.71
sm1-41,sm1,92.61
sm1-42,sm1,104.14
sm1-43,sm1,4.92
sm1-44,sm1,34.88
sm1-45,sm1,36.78
sm1-46,sm1,10.43
sm1-142,sm1,58.05
sm1-47,sm1,116.35
sm1-48,sm1,94.28
sm1-49,sm1,136.88
sm1-50,sm1,126.75
sm1-51,sm1,136.4
sm1-52,sm1,136.8
sm1-53,sm1,117.0
sm1-54,sm1,100.5
sm1-55,sm1,133.4
sm1-56,sm1,14.53
sm1-57,sm1,18.0
sm1-58,sm1,34.8
sm1-59,sm1,142.08
sm1-60,sm1,32.75
sm1-61,sm1,94.08
sm1-62,sm1,30.4
sm1-63,sm1,82.96
sm1-64,sm1,25.57
sm1-65,sm1,14.71
sm1-66,sm1,51.25
sm1-67,sm1,101.15
sm1-68,sm1,117.4
sm1-69,sm1,52.62
sm1-70,sm1,81.41
sm1-71,sm1,105.56
sm1-72,sm1,137.04
sm1-73,sm1,93.92
sm1-74,sm1,41.61
sm1-75,sm1,19.32
sm1-76,sm1,46.43
sm1-77,sm1,62.24
sm1-78,sm1,17.96
sm1-79,sm1,127.37
sm1-80,sm1,90.53
sm1-81,sm1,148.99
sm1-82,sm1,22.28
sm1-83,sm1,115.35
sm1-84,sm1,77.83
sm1-85,sm1,12.61
sm1-86,sm1,6.17
sm1-87,sm1,76.11
sm1-88,sm1,125.29
sm1-89,sm1,70.66
sm1-90,sm1,82.97
sm1-91,sm1,142.68
sm1-92,sm1,120.86
sm1-93,sm1,37.55
sm1-94,sm1,14.09
sm1-95,sm1,138.04
sm1-96,sm1,49.43
sm1-97,sm1,22.21
sm1-98,sm1,1.11
sm1-99,sm1,115.4
sm1-100,sm1,33.43
sm1-101,sm1,114.77
sm1-101a,sm1,82.31
sm1-102,sm1,120.03
sm1-103,sm1,60.92
sm1-104,sm1,4.43
sm1-105,sm1,104.82
sm1-106,sm1,126.95
sm1-107,sm1,64.2
sm1-108,sm1,43.87
sm1-109,sm1,128.87
sm1-110,sm1,17.77
sm1-111,sm1,109.56
sm1-112,sm1,1.68
sm1-113,sm1,19.24
sm1-114,sm1,38.6
sm1-115,sm1,144.16
sm1-116,sm1,4.48
sm1-117,sm1,62.2
sm1-118,sm1,4.5
sm1-119,sm1,26.17
sm1-121,sm1,86.82
sm1-122,sm1,49.95
sm1-123,sm1,98.19
sm1-124,sm1,16.85
sm1-125,sm1,12.75
sm1-126,sm1,20.2
sm1-127,sm1,93.53
sm1-128,sm1,62.78
sm1-129,sm1,131.79
sm1-130,sm1,98.79
sm1-131,sm1,14.85
sm1-132,sm1,87.01
sm1-133,sm1,97.51
sm1-134,sm1,62.17
sm1-135,sm1,23.41
sm1-136,sm1,72.63
sm1-137,sm1,32.46
sm1-138,sm1,130.39
sm1-139,sm1,140.52
sm1-140,sm1,80.42
sm1-143,sm1,11.04
sm1-144,sm1,10.26
sm1-145,sm1,143.32
sm1-146,sm1,60.61
sm1-147,sm1,24.25
sm1-148,sm1,43.98
sm1-149,sm1,113.9
sm1-150,sm1,146.6
sm1-151,sm1,12.58
sm1-152,sm1,123.72
sm1-153,sm1,66.1
sm1-154,sm1,98.74
sm1-155,sm1,80.13
sm1-156,sm1,138.22
sm1-157,sm1,146.12
sm1-158,sm1,38.35
sm1-159,sm1,15.49
sm1-160,sm1,44.74
sm1-161,sm1,93.42
sm1-162,sm1,56.13
sm1-163,sm1,135.26
sm1-164,sm1,39.96
sm1-165,sm1,48.2
sm1-166,sm1,27.56
sm1-167,sm1,137.48
sm1-168,sm1,118.58
sm1-169,sm1,68.82
sm1-170,sm1,12.95
sm1-171,sm1,5.89
sm1-172,sm1,135.75
dp6-17,dp6,28.89
dp6-18,dp6,129.93
dp6-19,dp6,125.69
dp6-20,dp6,72.41
dp6-21,dp6,74.43
dp6-22,dp6,105.37
dp6-23,dp6,4.01
dp6-24,dp6,129.74
dp6-25,dp6,138.87
dp6-26,dp6,143.25
dp6-27,dp6,114.73
dp6-28,dp6,59.08
dp6-29,dp6,138.36
dp6-30,dp6,106.11
dp6-31,dp6,90.89
dp6-32,dp6,117.84
dp6-33,dp6,146.78
dp6-34,dp6,105.05
dp6-35,dp6,40.51
dp6-36,dp6,44.95
dp6-37,dp6,74.1
dp6-38,dp6,125.64
dp6-39,dp6,78.07
dp6-40,dp6,116.74
dp6-41,dp6,32.58
dp6-42,dp6,97.69
dp6-43,dp6,130.11
dp6-44,dp6,132.21
dp6-45,dp6,132.17
dp6-46,dp6,27.07
dp6-47,dp6,106.33
dp6-48,dp6,78.99
dp6-49,dp6,146.2
dp6-50,dp6,135.5
dp6-51,dp6,37.51
dp6-52,dp6,111.09
dp6-53,dp6,115.53
dp6-54,dp6,92.25
dp6-55,dp6,96.75
dp6-56,dp6,91.36
dp6-57,dp6,143.8
dp6-58,dp6,143.41
dp6-59,dp6,87.87
dp6-60,dp6,9.85
dp6-61,dp6,25.18
dp6-62,dp6,101.57
dp6-63,dp6,134.31
dp6-64,dp6,18.93
dp6-65,dp6,48.23
dp6-66,dp6,23.28
dp6-67,dp6,149.07
dp6-68,dp6,10.81
dp6-69,dp6,144.07
dp6-70,dp6,7.82
dp6-71,dp6,117.27
dp6-72,dp6,139.96
dp6-73,dp6,120.56
dp6-74,dp6,127.88
dp6-75,dp6,21.01
dp6-76,dp6,73.88
dp6-77,dp6,102.42
dp6-78,dp6,127.31
dp6-79,dp6,40.86
dp6-80,dp6,112.87
dp6-81,dp6,149.03
dp6-82,dp6,33.97
dp6-83,dp6,146.3
dp6-84,dp6,101.34
dp6-85,dp6,115.26
dp6-86,dp6,3.51
dp6-87,dp6,13.96
dp6-88,dp6,140.73
dp6-89,dp6,87.66
dp6-90,dp6,145.27
dp6-91,dp6,108.59
dp6-92,dp6,61.36
dp6-93,dp6,18.71
dp6-94,dp6,32.57
dp6-95,dp6,99.15
dp6-96,dp6,69.89
dp6-97,dp6,33.32
dp6-98,dp6,16.1
dp6-99,dp6,73.37
dp6-100,dp6,2.17
dp6-101,dp6,54.72
dp6-102,dp6,54.68
dp6-103,dp6,147.61
dp6-104,dp6,94.25
dp6-105,dp6,60.92
dp6-106,dp6,31.69
dp6-107,dp6,102.4
dp6-108,dp6,21.82
dp6-109,dp6,80.3
dp6-110,dp6,149.01
dp6-111,dp6,68.37
dp6-112,dp6,129.03
dp6-113,dp6,47.26
dp6-114,dp6,89.94
dp6-115,dp6,33.23
dp6-116,dp6,100.29
dp6-117,dp6,54.56
dp6-118,dp6,77.08
dp6-119,dp6,129.86
dp6-120,dp6,105.38
dp6-121,dp6,79.74
dp6-122,dp6,65.73
dp6-123,dp6,89.46
dp6-124,dp6,41.34
dp6-125,dp6,20.42
dp6-126,dp6,39.51
dp6-127,dp6,10.47
dp6-128,dp6,134.31
dp6-129,dp6,113.01
dp6-130,dp6,14.34
dp6-131,dp6,77.41
dp6-132,dp6,51.06
dp6-133,dp6,102.13
dp6-134,dp6,34.46
dp6-135,dp6,45.06
dp6-136,dp6,102.94
dp6-137,dp6,102.63
dp6-138,dp6,47.57
dp6-139,dp6,116.66
dp6-140,dp6,60.81
dp6-141,dp6,74.39
dp6-142,dp6,111.16
dp6-143,dp6,112.28
dp6-144,dp6,16.42
dp6-145,dp6,77.88
dp6-146,dp6,39.14
mcd18-8,mcd18,97.12
mcd18-9,mcd18,108.75
mcd18-10,mcd18,2.99
mcd18-11,mcd18,32.36
mcd18-12,mcd18,85.78
dp5-7,dp5,124.72
dp5-8,dp5,40.2
dp5-9,dp5,114.08
dp5-10,dp5,75.96
dp5-11,dp5,6.61
dp5-12,dp5,111.46
dp5-13,dp5,77.3
dp5-14,dp5,16.75
dp5-15,dp5,104.74
dp5-16,dp5,10.5
dp5-17,dp5,131.77
dp5-18,dp5,111.33
dp5-19,dp5,41.55
dp5-20,dp5,123.31
dp5-21,dp5,101.3
dp5-22,dp5,75.25
dp5-23,dp5,31.69
dp5-24,dp5,81.36
dp5-25,dp5,86.28
dp5-26,dp5,10.96
dp5-27,dp5,61.46
dp5-28,dp5,73.83
dp5-29,dp5,36.41
dp5-30,dp5,148.63
dp5-31,dp5,75.11
dp5-32,dp5,23.53
dp5-33,dp5,91.89
dp5-34,dp5,50.1
dp5-35,dp5,26.76
dp5-36,dp5,125.97
dp5-37,dp5,64.37
dp5-88,dp5,10.81
dp5-38,dp5,108.59
dp5-39,dp5,73.63
dp5-40,dp5,111.07
dp5-41,dp5,10.71
dp5-42,dp5,112.84
dp5-43,dp5,133.16
dp5-44,dp5,73.68
dp5-45,dp5,142.35
dp5-46,dp5,131.98
dp5-47,dp5,38.83
dp5-48,dp5,82.07
dp5-49,dp5,143.73
dp5-50,dp5,124.8
dp5-51,dp5,67.97
dp5-52,dp5,77.98
dp5-53,dp5,31.58
dp5-54,dp5,115.58
dp5-55,dp5,0.91
dp5-56,dp5,136.96
dp5-57,dp5,137.99
dp5-58,dp5,79.55
dp5-59,dp5,46.83
dp5-60,dp5,66.33
dp5-61,dp5,122.21
dp5-62,dp5,121.43
dp5-63,dp5,90.67
dp5-64,dp5,140.9
dp5-65,dp5,136.52
dp5-66,dp5,56.79
dp5-67,dp5,104.25
dp5-68,dp5,108.07
dp5-69,dp5,99.43
dp5-70,dp5,42.39
dp5-71,dp5,8.13
dp5-72,dp5,140.88
dp5-73,dp5,117.19
dp5-74,dp5,86.04
dp5-75,dp5,0.62
dp5-76,dp5,126.87
dp5-77,dp5,79.39
dp5-78,dp5,38.97
dp5-79,dp5,107.05
dp5-80,dp5,59.12
dp5-81,dp5,126.01
dp5-82,dp5,106.35
dp5-83,dp5,91.61
dp5-84,dp5,128.77
dp5-85,dp5,110.95
dp5-86,dp5,20.16
dp5-87,dp5,104.66
dp5-89,dp5,61.81
dp5-90,dp5,32.5
dp5-91,dp5,120.05
dp5-93,dp5,143.03
dp5-94,dp5,103.24
dp5-95,dp5,12.54
dp5-96,dp5,142.78
dp5-97,dp5,2.0
dp5-98,dp5,100.47
dp5-99,dp5,73.8
dp5-100,dp5,140.12
base6-5,base6,35.73
base6-6,base6,100.18
base6-7,base6,88.68
base6-8,base6,54.89
base6-9,base6,23.59
base6-10,base6,16.77
base6-11,base6,20.03
base6-12,base6,22.09
base6-13,base6,105.58
base6-14,base6,118.96
base6-15,base6,42.05
base6-16,base6,39.21
base6-17,base6,139.21
base6-18,base6,13.42
base6-19,base6,12.84
base6-20,base6,120.68
base6-21,base6,137.42
base6-22,base6,47.29
base6-23,base6,126.56
base6-24,base6,34.63
base6-25,base6,98.7
base6-26,base6,18.61
base6-27,base6,3.2
base6-28,base6,2.05
base6-29,base6,0.67
base6-30,base6,93.21
base6-31,base6,22.95
base6-32,base6,125.36
base6-33,base6,71.11
base6-34,base6,30.78
base6-35,base6,125.96
base6-36,base6,124.71
base6-37,base6,35.42
base6-38,base6,85.32
base6-39,base6,113.1
base6-40,base6,83.43
base6-41,base6,87.03
base6-42,base6,59.89
base6-43,base6,74.63
base6-44,base6,9.59
base6-45,base6,124.46
base6-46,base6,132.09
base6-47,base6,90.42
base6-48,base6,41.64
base6-49,base6,101.56
base6-50,base6,54.65
base6-51,base6,108.08
base6-52,base6,56.52
base6-53,base6,137.89
base6-54,base6,104.47
base6-55,base6,7.8
base6-56,base6,119.0
base6-57,base6,3.2
base6-58,base6,49.88
base6-59,base6,19.36
base6-60,base6,93.02
base6-61,base6,9.35
base6-62,base6,0.88
base6-63,base6,146.24
base6-64,base6,81.0
base6-65,base6,92.95
base6-66,base6,115.6
base6-67,base6,67.37
base6-68,base6,32.91
base6-69,base6,1.59
base6-70,base6,16.04
base6-71,base6,2.47
base6-72,base6,103.82
base6-73,base6,38.37
base6-74,base6,76.28
base6-75,base6,27.99
base6-76,base6,76.1
base6-77,base6,143.54
base6-78,base6,46.28
base6-79,base6,56.88
base6-80,base6,71.21
base6-81,base6,89.05
smp-SM69,smp,138.48
base6-82,base6,23.57
base6-83,base6,71.28
base6-84,base6,27.91
base6-85,base6,12.86
base6-86,base6,31.33
base6-87,base6,52.82
base6-88,base6,60.85
base6-89,base6,118.0
base6-90,base6,76.41
base6-91,base6,73.25
base6-92,base6,135.4
base6-93,base6,84.87
base6-94,base6,12.4
base6-95,base6,89.34
base6-96,base6,132.35
base6-97,base6,143.18
base6-98,base6,106.33
base6-99,base6,74.2
base6-100,base6,34.92
base6-101,base6,92.29
base6-102,base6,60.87
base6-103,base6,135.0
base6-104,base6,96.08
base6-105,base6,77.67
base6-106,base6,7.17
base6-107,base6,15.86
base6-108,base6,59.37
base6-109,base6,122.76
base6-110,base6,30.53
cel25-20,cel25,11.61
cel25-21,cel25,54.86
cel25-22,cel25,87.48
cel25-23,cel25,17.56
cel25-24,cel25,94.5
cel25-25,cel25,92.77
hgss4-6,hgss4,41.84
hgss4-7,hgss4,45.16
hgss4-8,hgss4,83.33
hgss4-9,hgss4,87.77
hgss4-10,hgss4,120.86
hgss4-11,hgss4,133.9
hgss4-12,hgss4,143.48
hgss4-13,hgss4,29.99
hgss4-14,hgss4,74.22
hgss4-15,hgss4,38.42
hgss4-16,hgss4,136.8
hgss4-17,hgss4,47.45
hgss4-18,hgss4,56.22
hgss4-19,hgss4,102.44
hgss4-20,hgss4,82.35
hgss4-21,hgss4,14.53
hgss4-22,hgss4,55.48
hgss4-23,hgss4,51.53
hgss4-24,hgss4,46.65
hgss4-25,hgss4,71.61
hgss4-26,hgss4,131.66
hgss4-27,hgss4,28.85
hgss4-28,hgss4,68.34
hgss4-29,hgss4,43.39
hgss4-30,hgss4,24.84
hgss4-31,hgss4,139.45
hgss4-32,hgss4,90.11
hgss4-33,hgss4,20.75
hgss4-34,hgss4,137.96
hgss4-35,hgss4,125.18
hgss4-36,hgss4,148.59
hgss4-37,hgss4,40.33
hgss4-38,hgss4,10.77
hgss4-39,hgss4,101.84
hgss4-40,hgss4,36.61
hgss4-41,hgss4,111.93
hgss4-42,hgss4,146.69
hgss4-43,hgss4,77.49
hgss4-44,hgss4,59.78
hgss4-45,hgss4,98.86
hgss4-46,hgss4,129.97
hgss4-47,hgss4,35.93
hgss4-48,hgss4,146.46
hgss4-49,hgss4,138.53
hgss4-50,hgss4,78.44
hgss4-51,hgss4,56.22
hgss4-52,hgss4,37.05
hgss4-53,hgss4,36.96
hgss4-54,hgss4,43.08
hgss4-55,hgss4,140.68
hgss4-56,hgss4,136.13
hgss4-57,hgss4,54.34
hgss4-58,hgss4,37.43
hgss4-59,hgss4,21.71
smp-SM71,smp,85.16
hgss4-60,hgss4,112.57
hgss4-61,hgss4,19.04
hgss4-62,hgss4,70.35
hgss4-63,hgss4,94.21
hgss4-64,hgss4,103.08
hgss4-65,hgss4,148.03
hgss4-66,hgss4,130.51
hgss4-67,hgss4,84.99
hgss4-68,hgss4,80.36
hgss4-69,hgss4,113.64
hgss4-70,hgss4,109.19
hgss4-71,hgss4,29.78
hgss4-72,hgss4,43.95
hgss4-73,hgss4,43.38
hgss4-74,hgss4,111.39
hgss4-75,hgss4,81.83
hgss4-76,hgss4,24.7
hgss4-77,hgss4,137.17
hgss4-78,hgss4,126.23
hgss4-79,hgss4,75.27
hgss4-80,hgss4,115.37
hgss4-81,hgss4,58.95
hgss4-82,hgss4,80.18
hgss4-83,hgss4,45.21
hgss4-84,hgss4,113.06
hgss4-85,hgss4,2.8
hgss4-86,hgss4,110.9
hgss4-87,hgss4,56.83
hgss4-88,hgss4,50.88
hgss4-89,hgss4,136.42
hgss4-90,hgss4,129.41
hgss4-91,hgss4,95.94
hgss4-92,hgss4,88.82
hgss4-93,hgss4,31.91
hgss4-94,hgss4,105.37
hgss4-95,hgss4,31.85
hgss4-96,hgss4,40.89
hgss4-97,hgss4,17.67
hgss4-98,hgss4,65.94
hgss4-99,hgss4,23.89
hgss4-100,hgss4,143.82
hgss4-101,hgss4,129.76
hgss4-102,hgss4,7.96
hgss4-FOUR,hgss4,40.46
smp-SM18,smp,2.83
smp-SM19,smp,0.88
smp-SM20,smp,29.77
smp-SM21,smp,10.65
smp-SM22,smp,106.77
smp-SM70,smp,89.02
smp-SM23,smp,48.97
smp-SM24,smp,19.15
smp-SM25,smp,78.15
smp-SM26,smp,88.48
smp-SM27,smp,84.5
smp-SM28,smp,57.65
smp-SM29,smp,136.1
smp-SM30,smp,77.42
smp-SM30a,smp,21.54
smp-SM31,smp,50.95
smp-SM32,smp,148.21
smp-SM33,smp,33.45
smp-SM34,smp,46.07
smp-SM35,smp,83.1
smp-SM36,smp,115.51
smp-SM37,smp,67.79
smp-SM38,smp,37.4
smp-SM39,smp,26.94
smp-SM40,smp,59.28
smp-SM41,smp,2.1
smp-SM42,smp,131.52
smp-SM43,smp,7.26
smp-SM44,smp,131.5
smp-SM45,smp,62.44
smp-SM46,smp,83.5
smp-SM47,smp,8.33
smp-SM48,smp,149.57
smp-SM49,smp,137.69
smp-SM50,smp,27.81
smp-SM51,smp,60.05
smp-SM52,smp,93.97
smp-SM53,smp,6.83
smp-SM54,smp,75.56
smp-SM55,smp,68.49
smp-SM56,smp,121.73
smp-SM57,smp,13.26
smp-SM58,smp,48.89
smp-SM59,smp,96.44
smp-SM60,smp,79.33
smp-SM61,smp,10.33
smp-SM62,smp,87.89
smp-SM63,smp,129.93
smp-SM64,smp,41.49
smp-SM65,smp,102.66
smp-SM66,smp,7.78
smp-SM67,smp,17.83
smp-SM68,smp,9.14
smp-SM72,smp,9.36
smp-SM73,smp,60.46
smp-SM74,smp,123.04
smp-SM75,smp,1.09
smp-SM76,smp,65.37
smp-SM77,smp,83.77
smp-SM78,smp,67.04
smp-SM79,smp,122.84
smp-SM80,smp,31.88
smp-SM81,smp,15.54
smp-SM82,smp,15.15
smp-SM83,smp,71.68
smp-SM84,smp,41.69
smp-SM85,smp,109.18
smp-SM86,smp,86.49
smp-SM87,smp,103.68
smp-SM88,smp,83.06
smp-SM89,smp,24.79
smp-SM90,smp,119.32
smp-SM91,smp,45.71
smp-SM92,smp,93.32
smp-SM93,smp,123.41
smp-SM94,smp,14.43
smp-SM95,smp,36.04
smp-SM96,smp,115.65
smp-SM97,smp,115.11
smp-SM98,smp,84.27
smp-SM99,smp,15.23
smp-SM100,smp,58.5
smp-SM101,smp,135.79
smp-SM102,smp,130.63
smp-SM103,smp,103.62
smp-SM103a,smp,22.13
smp-SM104,smp,114.29
smp-SM104a,smp,90.69
smp-SM105,smp,140.4
smp-SM106,smp,17.9
smp-SM107,smp,138.97
smp-SM108,smp,60.52
smp-SM109,smp,116.76
smp-SM110,smp,94.05
smp-SM111,smp,18.13
smp-SM112,smp,126.1
smp-SM113,smp,22.84
smp-SM114,smp,123.31
smp-SM115,smp,103.73
smp-SM116,smp,85.96
smp-SM117,smp,74.15
smp-SM118,smp,139.54
smp-SM119,smp,10.24
smp-SM120,smp,58.98
smp-SM121,smp,123.19
smp-SM122,smp,57.75
smp-SM123,smp,15.12
smp-SM124,smp,107.79
smp-SM125,smp,98.76
smp-SM126,smp,14.8
smp-SM127,smp,82.91
smp-SM128,smp,64.51
smp-SM129,smp,2.5
smp-SM130,smp,96.5
smp-SM131,smp,124.43
smp-SM132,smp,56.54
smp-SM133,smp,35.26
smp-SM134,smp,68.58
smp-SM135,smp,1.63
smp-SM136,smp,44.0
smp-SM137,smp,128.02
smp-SM138,smp,68.75
smp-SM139,smp,14.08
smp-SM140,smp,93.55
smp-SM141,smp,126.0
smp-SM142,smp,55.96
smp-SM143,smp,37.05
smp-SM144,smp,145.27
smp-SM145,smp,18.98
smp-SM146,smp,49.58
smp-SM147,smp,47.11
smp-SM148,smp,114.2
smp-SM149,smp,136.81
smp-SM150,smp,102.32
smp-SM151,smp,106.1
smp-SM152,smp,147.36
smp-SM153,smp,140.26
smp-SM154,smp,145.14
smp-SM155,smp,106.59
smp-SM156,smp,26.16
smp-SM157,smp,15.09
smp-SM158,smp,64.13
smp-SM159,smp,84.6
smp-SM160,smp,116.25
smp-SM161,smp,104.35
smp-SM162,smp,1.29
smp-SM163,smp,109.02
smp-SM164,smp,4.47
smp-SM165,smp,102.38
smp-SM166,smp,30.86
smp-SM167,smp,13.14
smp-SM168,smp,49.48
smp-SM169,smp,87.7
smp-SM170,smp,106.62
smp-SM171,smp,112.38
smp-SM172,smp,23.27
smp-SM173,smp,32.87
smp-SM174,smp,76.58
smp-SM175,smp,129.75
smp-SM176,smp,76.47
smp-SM177,smp,149.18
smp-SM178,smp,131.11
smp-SM179,smp,44.93
smp-SM180,smp,11.7
smp-SM181,smp,111.9
smp-SM182,smp,52.79
smp-SM183,smp,12.15
smp-SM184,smp,130.21
smp-SM185,smp,96.08
smp-SM186,smp,24.92
smp-SM187,smp,113.12
smp-SM188,smp,95.85
smp-SM189,smp,60.5
smp-SM190,smp,15.59
smp-SM191,smp,134.93
smp-SM192,smp,93.97
smp-SM193,smp,60.29
smp-SM194,smp,43.75
smp-SM195,smp,51.73
smp-SM196,smp,3.56
smp-SM197,smp,104.9
smp-SM198,smp,47.56
smp-SM199,smp,124.18
smp-SM200,smp,64.42
smp-SM201,smp,64.07
smp-SM202,smp,123.11
smp-SM203,smp,115.55
smp-SM204,smp,75.62
smp-SM205,smp,1.92
smp-SM206,smp,64.49
smp-SM207,smp,45.74
smp-SM208,smp,84.04
smp-SM209,smp,66.57
smp-SM210,smp,127.66
smp-SM211,smp,144.73
smp-SM212,smp,101.81
smp-SM213,smp,97.03
smp-SM214,smp,36.29
smp-SM215,smp,93.16
smp-SM216,smp,110.47
smp-SM217,smp,116.08
smp-SM218,smp,8.95
smp-SM219,smp,38.47
smp-SM220,smp,38.48
smp-SM221,smp,128.03
smp-SM222,smp,72.9
smp-SM223,smp,75.68
smp-SM224,smp,67.81
smp-SM225,smp,39.15
smp-SM226,smp,20.12
smp-SM227,smp,116.53
smp-SM228,smp,110.87
smp-SM229,smp,147.16
smp-SM230,smp,125.6
smp-SM231,smp,122.37
smp-SM232,smp,94.99
smp-SM233,smp,22.51
smp-SM234,smp,55.07
smp-SM235,smp,56.94
smp-SM236,smp,127.36
smp-SM237,smp,108.25
smp-SM238,smp,100.31
smp-SM239,smp,4.72
smp-SM240,smp,111.99
smp-SM241,smp,122.53
smp-SM242,smp,23.32
smp-SM243,smp,127.43
smp-SM244,smp,80.42
smp-SM245,smp,127.53
smp-SM246,smp,33.83
smp-SM247,smp,120.62
smp-SM248,smp,98.63
xy6-13,xy6,104.04
xy6-14,xy6,30.22
xy6-15,xy6,42.73
xy6-16,xy6,130.87
xy6-17,xy6,88.27
xy6-18,xy6,71.81
xy6-19,xy6,77.32
xy6-20,xy6,43.62
xy6-21,xy6,66.33
xy6-22,xy6,102.26
xy6-23,xy6,10.64
xy6-24,xy6,5.61
dpp-DP29,dpp,9.35
xy6-25,xy6,19.06
xy6-26,xy6,146.38
xy6-27,xy6,11.91
xy6-28,xy6,117.22
xy6-29,xy6,19.11
xy6-30,xy6,145.07
xy6-31,xy6,106.67
xy6-32,xy6,114.14
xy6-33,xy6,143.19
xy6-34,xy6,78.46
xy6-35,xy6,108.63
xy6-36,xy6,8.78
xy6-37,xy6,23.49
xy6-38,xy6,6.99
xy6-39,xy6,148.7
xy6-40,xy6,67.59
xy6-41,xy6,93.49
xy6-42,xy6,10.01
xy6-43,xy6,22.32
xy6-44,xy6,107.32
xy6-45,xy6,119.15
xy6-46,xy6,143.31
xy6-47,xy6,66.52
xy6-48,xy6,75.06
xy6-49,xy6,125.92
xy6-50,xy6,138.12
xy6-51,xy6,72.16
xy6-52,xy6,102.23
xy6-53,xy6,120.69
xy6-54,xy6,123.45
xy6-55,xy6,140.05
xy6-56,xy6,7.65
xy6-57,xy6,77.87
xy6-58,xy6,41.85
xy6-59,xy6,69.7
